1,0.999058,0.000000,0.026047,60.926250,0.367500,-1.312500,61311335
2,1.006439,-0.011529,0.011956,60.261250,0.236250,-0.665000,61311831
3,0.999363,-0.030134,0.017568,61.363750,0.140000,-0.446250,61312326
4,1.010221,-0.017263,0.002806,60.593750,1.058750,-1.496250,61312822
6666
1,1.001437,-0.003355,0.026779,60.427502,0.218750,-1.653750,61315933
2,1.007049,-0.011773,0.015189,60.016251,0.105000,-0.848750,61316429
3,0.998753,-0.028975,0.025376,61.171249,-0.061250,-0.490000,61316925
4,1.014003,-0.020801,0.008723,60.410000,0.980000,-1.583750,61317435
6666
1,1.002108,0.000366,0.036112,60.121250,-0.140000,-1.960000,61322600
2,1.009550,-0.009089,0.026108,59.648750,-0.236250,-1.242500,61323096
3,1.004060,-0.031232,0.030683,60.619999,-0.385000,-1.050000,61323592
4,1.020286,-0.018849,0.009577,60.077499,0.568750,-2.205000,61324088
6666
1,1.007659,-0.002562,0.023485,59.788750,-0.376250,-2.327500,61329267
2,1.012356,-0.010431,0.014152,59.220001,-0.490000,-1.540000,61329763
3,1.002901,-0.028426,0.020862,60.453751,-0.612500,-1.303750,61330264
4,1.010038,-0.013176,0.001525,59.692501,0.350000,-2.388750,61330760
6666
1,1.001254,0.007442,0.025254,59.403751,-0.568750,-2.546250,61335934
2,1.001925,-0.001525,0.018178,59.071251,-0.630000,-1.758750,61336430
3,0.991738,-0.017385,0.023485,60.077499,-0.796250,-1.487500,61336926
4,1.003938,-0.010065,0.004575,59.430000,0.297500,-2.502500,61337422
6666
1,1.001620,0.011956,0.018849,59.193748,-0.638750,-2.353750,61342601
2,0.996313,0.004941,0.006649,58.756248,-0.866250,-1.793750,61343101
3,0.984479,-0.018239,0.016043,59.858749,-0.857500,-1.548750,61343598
4,0.991555,-0.007198,-0.003843,59.053749,0.192500,-2.660000,61344094
6666
1,1.003633,0.014213,0.011285,58.966251,-0.595000,-2.520000,61349268
2,0.996130,0.007747,0.004575,58.432499,-0.717500,-1.750000,61349764
3,0.981612,-0.010553,0.016714,59.666248,-0.796250,-1.365000,61350260
4,0.981307,0.000549,0.001403,58.878750,0.315000,-2.283750,61350756
6666
1,0.998631,0.019337,0.016226,58.939999,-0.595000,-2.257500,61355935
2,0.997472,0.008906,0.014274,58.432499,-0.638750,-1.513750,61356436
3,0.984906,-0.006100,0.027755,59.561249,-0.717500,-1.163750,61356932
4,0.996374,0.003477,0.016043,58.966251,0.236250,-2.248750,61357428
6666
1,1.001132,0.022021,0.003965,59.307499,-0.411250,-2.030000,61362602
2,1.000278,0.006222,0.005368,58.738750,-0.533750,-1.347500,61363098
3,0.991799,-0.013847,0.026047,60.103748,-0.472500,-0.918750,61363594
4,0.998204,0.005551,0.019764,59.517502,0.507500,-2.257500,61364090
6666
1,1.004853,0.019764,0.004209,60.016251,-0.070000,-2.021250,61369274
2,1.000888,0.014274,0.015738,59.447498,-0.061250,-1.295000,61369770
3,0.976976,-0.004453,0.051423,60.759998,-0.061250,-0.805000,61370266
4,1.001376,0.005246,0.033428,59.981251,0.778750,-1.916250,61370761
6666
1,1.005219,0.016592,0.008418,60.602501,0.000000,-1.680000,61375936
2,1.000156,0.001586,0.013542,60.392502,0.052500,-0.813750,61376431
3,0.986248,-0.016165,0.037637,61.372501,-0.008750,-0.630000,61376927
4,0.990945,-0.014579,0.033855,60.847500,1.102500,-1.610000,61377428
6666
