1,0.000366,-0.009943,1.004487,0.122500,-1.417500,59.001251,661357606
2,0.006527,0.016958,1.011197,-0.157500,-0.761250,59.990002,661358102
3,0.003172,0.012017,1.013576,1.015000,-0.822500,60.033749,661358597
4,0.008052,0.034404,1.009184,0.078750,-0.411250,58.939999,661359093
6666
1,0.011529,-0.008906,1.015833,-0.008750,-1.181250,59.272499,661364272
2,0.018544,0.008418,1.019127,-0.323750,-0.280000,60.305000,661364768
3,0.010492,0.013542,1.032425,0.962500,-0.507500,60.305000,661365264
4,0.010553,0.033367,1.019676,0.078750,-0.245000,59.237499,661365771
6666
1,-0.001159,-0.000427,1.006073,-0.183750,-1.067500,59.421249,661370939
2,-0.006405,0.022570,1.016382,-0.516250,-0.140000,60.410000,661371435
3,-0.007869,0.017019,1.026447,0.682500,-0.446250,60.383751,661371931
4,-0.015494,0.049898,1.029558,-0.262500,-0.113750,59.298752,661372427
6666
1,-0.001159,-0.001586,1.008757,-0.717500,-0.945000,59.237499,661377606
2,0.000549,0.019581,1.021933,-0.787500,-0.210000,60.165001,661378102
3,-0.007747,0.020496,1.029192,0.455000,-0.376250,60.068748,661378603
4,-0.013725,0.037088,1.026813,-0.708750,0.026250,59.001251,661379099
6666
1,0.002440,0.000854,1.013942,-0.682500,-0.717500,58.983749,661384273
2,0.000732,0.024766,1.025593,-0.953750,0.113750,59.990002,661384769
3,-0.009272,0.016714,1.033767,-0.096250,-0.210000,59.823750,661385265
4,-0.019032,0.045933,1.023946,-0.875000,0.148750,58.843750,661385761
6666
1,-0.008601,-0.010431,1.006439,-1.015000,-0.621250,58.616249,661390940
2,-0.008418,0.012322,1.009672,-1.242500,0.148750,59.561249,661391441
3,-0.024034,0.019703,1.019432,-0.288750,-0.157500,59.386250,661391937
4,-0.027694,0.042029,1.014735,-1.531250,0.192500,58.406250,661392433
6666
1,0.003355,-0.004087,1.013271,-0.997500,-0.778750,58.248749,661397607
2,0.008479,0.009699,1.016443,-1.286250,0.148750,59.263748,661398103
3,0.008418,0.011102,1.020896,-0.280000,-0.131250,59.290001,661398599
4,0.001891,0.034953,1.008086,-1.076250,0.358750,58.152500,661399095
6666
1,0.000366,-0.013786,1.008574,-1.102500,-0.560000,58.362499,661404279
2,0.007015,0.006588,1.016687,-1.338750,0.271250,59.395000,661404775
3,0.007991,0.006344,1.023824,-0.271250,-0.087500,59.290001,661405271
4,-0.002074,0.035441,1.012356,-1.015000,0.420000,58.257500,661405767
6666
1,-0.007503,-0.025437,1.005097,-1.058750,-0.682500,58.616249,661410941
2,-0.007930,0.000000,1.011319,-1.225000,0.113750,59.718750,661411437
3,-0.009455,-0.006283,1.007842,-0.131250,-0.035000,59.535000,661411933
4,-0.004575,0.020313,0.998265,-1.111250,0.262500,58.555000,661412434
6666
